"user_id","name","screen_name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x40278588","Kenny","KenSnps","","",,FALSE,1662,1349,109,57905,17099,2009-05-15 16:44:41,FALSE,,,"en","https://pbs.twimg.com/profile_banners/40278588/1466402837","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/213963442/TweeterAV_normal.jpg"
"x1206012492","Circle Maker ✝️🇺🇸","chelle_teamlead","United States","God fearing, Trump Loving American.",,FALSE,1861,3712,6,8212,30240,2013-02-21 21:13:40,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1206012492/1507757615","http://abs.twimg.com/images/themes/theme11/bg.gif","http://pbs.twimg.com/profile_images/949798694047502337/ftrBc0R8_normal.jpg"
"x3353508148","Hungry for Laughs!","hfl_podcast","Chicago, IL","Hungry for Laughs! is a podcast, hosted by Charles Schlaudraff, that serves up talk and thoughts about, well, just about anything. Always be hungry for laughs!","https://t.co/wybQBvh3XU",FALSE,1499,1501,100,9490,299,2015-07-01 16:59:31,FALSE,"https://t.co/wybQBvh3XU","http://hungryforlaughs.com","en","https://pbs.twimg.com/profile_banners/3353508148/1443486364","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/675411842148212737/H8pG1gWR_normal.jpg"
"x1031176572","NapaFuckinValley","OriginalNFV","Napa, California","Things Local To Napa Valley... But not too pretentious... We also host the https://t.co/R2jAFJXcXd podcast & the https://t.co/AaFMVnwodo Vlog","https://t.co/j8Qk98GPWW",FALSE,1948,1913,303,45739,57542,2012-12-23 19:29:02,FALSE,"https://t.co/j8Qk98GPWW","http://www.facebook.com/originalnfv","en","https://pbs.twimg.com/profile_banners/1031176572/1466805418","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/871858445158236160/JPG6x8uQ_normal.jpg"
"x27278451","DAPF&HaHvlog Neil C","AngelsFreak7","Napa, California","Host Dark Angels & Pretty Freaks  & Reasons are Several #Podcast + https://t.co/AaFMVneNlQ #Vlog #DogLover, #GuitarPlayer, #YouTuber","https://t.co/59pPrgxSfI",FALSE,6382,4409,279,38556,25351,2009-03-28 18:17:17,FALSE,"https://t.co/59pPrgxSfI","http://www.darkangelsandprettyfreaks.com","en","https://pbs.twimg.com/profile_banners/27278451/1452276190","http://pbs.twimg.com/profile_background_images/474195019520147456/Bfwi4wlS.jpeg","http://pbs.twimg.com/profile_images/912747505149816832/EHjeT4z0_normal.jpg"
"x2474122032","DAPF Podcast","DAPFpodcast","Napa, California","Dark Angels & Pretty Freaks. Hosts @wiretechgirl @AngelsFreak7 Also seen on the Halos & Heathens vlog!  https://t.co/k5J7SeRV2C","https://t.co/XzaYrSZrQe",FALSE,6743,4080,272,17714,6988,2014-05-02 14:46:11,FALSE,"https://t.co/XzaYrSZrQe","http://www.darkangelsandprettyfreaks.com/","en","https://pbs.twimg.com/profile_banners/2474122032/1451864670","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/469603092862738432/Acp9cbgi_normal.jpeg"
"x804666303378235393","Moira Barfield","MoiraBarfield","","Wife and mother of three grown-up sons.",,FALSE,162,237,1,2087,15367,2016-12-02 12:39:31,FALSE,,,"en",,,"http://pbs.twimg.com/profile_images/848912037208104960/z3OOD5dj_normal.jpg"
"x19151125","eClinicalWorks","eClinicalWorks","Westborough, MA","eClinicalWorks provides ambulatory healthcare IT, including electronic health records, patient engagement tools and population health management.","https://t.co/BP660sOocT",FALSE,23446,714,436,3016,550,2009-01-18 17:40:28,TRUE,"https://t.co/BP660sOocT","https://www.eclinicalworks.com","en","https://pbs.twimg.com/profile_banners/19151125/1477937524","http://pbs.twimg.com/profile_background_images/869875213/65e65f0b3aa6b5e4763a31547c57870d.jpeg","http://pbs.twimg.com/profile_images/793153823837712384/hNQmiTdm_normal.jpg"
"x40712226","Carolyne Mas 🎶","CarolyneMas","Sunizona, AZ","Singer-songwriter, recording artist, pioneer, culinary alchemist, honors student BS Integrative Health. https://t.co/3TwmXtx1ft","https://t.co/Zueembx1i2",FALSE,11645,747,57,19929,36903,2009-05-17 18:48:22,FALSE,"https://t.co/Zueembx1i2","http://carolynemas.com","en","https://pbs.twimg.com/profile_banners/40712226/1520372330","http://pbs.twimg.com/profile_background_images/126860552/twitbacks_background.jpg","http://pbs.twimg.com/profile_images/952993220769689600/ji-XjaMg_normal.jpg"
"x151965668","Ali S. Raja, MD","AliRaja_MD","Boston, MA","Emergency Physician, Vice Chair @MassGeneralEM, Assoc Prof @HarvardMed, Dir HMS Lib of Evidence, Board Member @SAEMOnline (Re)tweets not endorsements/med advice","https://t.co/ZZj9P5FTYU",FALSE,26226,2522,39,16815,11722,2010-06-04 18:20:07,FALSE,"https://t.co/ZZj9P5FTYU","http://www.massgeneral.org/emergencymedicine/","en","https://pbs.twimg.com/profile_banners/151965668/1410558767","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/786579864186916864/TycJld1R_normal.jpg"
"x796026663465287682","Verti Noone","Verti_Noone","","Who knows what evil lurks in the hearts of men?",,FALSE,54,183,0,4690,8713,2016-11-08 16:28:40,FALSE,,,"en",,,"http://pbs.twimg.com/profile_images/796208663560077312/v5a7-JOj_normal.jpg"
"x16854311","TannersDad Tim","TannersDad","Chicago Illinois United States","Age of Autism Vaccine Injury Health #NeverAgain #MentalHealth Activist #WEDID Vaccinate #CDCwhistleblower #VaxXed Vegan #ICAN VaXism News Vaccines Injure #VaXXX","https://t.co/8JFKoCLkg6",FALSE,21404,21366,1145,221120,11147,2008-10-19 18:44:28,FALSE,"https://t.co/8JFKoCLkg6","http://AmericanHealthCoalition.com","en","https://pbs.twimg.com/profile_banners/16854311/1506784127","http://pbs.twimg.com/profile_background_images/433731617/TannerandTim.png","http://pbs.twimg.com/profile_images/903047358941974529/XwDLZ8Jo_normal.jpg"
"x280705761","Ritasha Manttrin","rusticrobin","UK","The tuning forks are singing..... margins of reality getting wider..... stay tuned on the narrow band.",,FALSE,433,355,46,26883,1813,2011-04-11 21:57:00,FALSE,,,"en","https://pbs.twimg.com/profile_banners/280705761/1417122143","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/1333388776/DSC00009_normal.JPG"
"x307176947","NC Health News","NCHealthNews","North Carolina","An independent, not-for-profit news service dedicated to everything healthcare in North Carolina - news, #ncga policy, research, trends.","https://t.co/zr6JLm0LmQ",FALSE,3259,353,152,5192,162,2011-05-29 04:51:23,FALSE,"https://t.co/zr6JLm0LmQ","http://www.northcarolinahealthnews.org","en","https://pbs.twimg.com/profile_banners/307176947/1519915959","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/912408751243776001/Cw32Re9-_normal.jpg"
"x800393642921771009","Juan José Piedra","SciFiNovelHPS","Florida, USA","is a four book #ScienceFiction #Novel series depicting one man's difficult brave journey in the #MilkyWay Galaxy to rid it of the #AI controlled #Reptilians.","https://t.co/YJ1YKd7hFh",FALSE,3961,4715,37,1500,2240,2016-11-20 17:41:30,FALSE,"https://t.co/YJ1YKd7hFh","http://www.HumanPatrolledSpace.com/","en","https://pbs.twimg.com/profile_banners/800393642921771009/1515514517","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/871121073105850368/MMFUrnL3_normal.jpg"
"x966058598131486721","Anarcho Capitalism","4N4RCHOC4PIT4L","Earth","I love my country, but I don’t trust our government","https://t.co/mjA5k8Cjl3",FALSE,56,260,0,261,18,2018-02-20 21:14:53,FALSE,"https://t.co/mjA5k8Cjl3","https://g.co/kgs/kHuu2p","en","https://pbs.twimg.com/profile_banners/966058598131486721/1519162252",,"http://pbs.twimg.com/profile_images/966062356991299590/gCO2qo_P_normal.jpg"
"x296814488","Florida Dept. Health","HealthyFla","Tallahassee, FL","Healthy conversations in the Sunshine State through public health resources & info. Disclaimer: https://t.co/MzVc4gRKMa","http://t.co/BevyZzwhNM",FALSE,13488,1609,493,16386,4207,2011-05-11 13:04:24,TRUE,"http://t.co/BevyZzwhNM","http://www.floridahealth.gov/","en","https://pbs.twimg.com/profile_banners/296814488/1506950033","http://pbs.twimg.com/profile_background_images/755343094/1e8fd56a50b50a56f0b5f2ad7307397d.jpeg","http://pbs.twimg.com/profile_images/936242426229948417/f9Yf3u5Q_normal.jpg"
"x2481055512","Epic Film Guys","EpicFilmGuys","At The Movies","Nick, Justin, & the SAUCE talk movies as the soundboard wreaks havoc. #Film? #Comedy? We got that. Proud member of #PodFix! #PodernFamily #EFGHistory #Podcast","https://t.co/kxi4fand99",FALSE,14575,10475,390,39519,24036,2014-05-07 02:06:55,FALSE,"https://t.co/kxi4fand99","http://www.epicfilmguys.com","en","https://pbs.twimg.com/profile_banners/2481055512/1510582960","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/951323257285894144/I8LtFUQi_normal.jpg"
"x142132410","Curt L.","CF_Kracker","Central Florida","Conservative American, God fearing Jesus loving Patriot. #2A #NRA #BallLife #BallCoach #MAGA #turf-life",,FALSE,1470,2439,21,12141,2725,2010-05-10 02:08:02,FALSE,,,"en","https://pbs.twimg.com/profile_banners/142132410/1508453399","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/498260420793479168/dzQV82L1_normal.jpeg"
"x3220936962","Judi Cunningham","cunning29_judi","United States","Retired nurse, children's book author, liberal political views, religion is to live simply, so that others may simply live.",,FALSE,61,210,14,2366,1298,2015-05-20 03:49:04,FALSE,,,"en","https://pbs.twimg.com/profile_banners/3220936962/1471578139","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/766479906452766720/uNaPyGDP_normal.jpg"
"x968114364057300993","NeW YORK HEADLINE","newyorkheadline","United States of America","Timely information in New York world | Community, public affairs and press media | In the Twitter network we are an alternative medium with valuable information",,FALSE,9,28,0,941,0,2018-02-26 13:23:45,FALSE,,,"en","https://pbs.twimg.com/profile_banners/968114364057300993/1520255755","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/970415188066185216/voYfcHxx_normal.jpg"
"x1430844234","Yvonne","VonnyHoek","","",,FALSE,768,701,57,40480,5156,2013-05-15 16:09:37,FALSE,,,"nl",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/440916123525971968/1bYh6iXt_normal.jpeg"
"x213288963","analiensaturn","analiensaturn","Saturn","Calling for everyone to join the rebel army where everyone is a General and the only order is don't follow orders. Be good to each other.","https://t.co/JOCJpAEQXF",FALSE,3500,2935,155,218768,4460,2010-11-08 14:24:52,FALSE,"https://t.co/JOCJpAEQXF","https://analiensaturn.wordpress.com/","en","https://pbs.twimg.com/profile_banners/213288963/1353606979","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/734886807914065920/LxTOxDf8_normal.jpg"
"x888769044899397632","Peter Henderson MD","nycplastics","New York, NY","Reconstructive plastic surgeon and microsurgeon in NYC at @MountSinaiNYC 212-844-8180","https://t.co/zCbYoCYctK",FALSE,28,19,0,61,13,2017-07-22 14:33:47,FALSE,"https://t.co/zCbYoCYctK","http://www.mountsinai.org/profiles/peter-w-henderson","en","https://pbs.twimg.com/profile_banners/888769044899397632/1500735434","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/888774772317749248/cvtuPvmg_normal.jpg"
"x796748429800198144","Karin","karinnordenso","Lakewood, OH","",,FALSE,18552,3551,27,58401,3901,2016-11-10 16:16:43,FALSE,,,"en",,,"http://pbs.twimg.com/profile_images/796749051236679684/uGBnr3Y0_normal.png"
"x957399913528287232","Tim Heritage","Contradictory70","","Instead of unfollowing, how about discussing what you don't agree with?",,FALSE,71,232,0,1354,665,2018-01-27 23:48:21,FALSE,,,"en","https://pbs.twimg.com/profile_banners/957399913528287232/1518229313",,"http://pbs.twimg.com/profile_images/962148070044717059/jFhjmfmA_normal.jpg"
"x45706278","4MINA","4Mina","CA","The Truth is Out There/DONALD J TRUMP BEST PRESIDENT EVER/#MAGA/WHATEVER YOUR SEXUAL GENDER PREFERENCE IS, I DON’T CARE AND I DON’T NEED TO KNOW ABOUT IT!",,FALSE,362,334,0,9609,9547,2009-06-08 23:44:57,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme13/bg.gif","http://pbs.twimg.com/profile_images/478306009069264896/L-yNLqSD_normal.jpeg"
"x3456010812","Crystal Wellsprings","TheCrystalMuse","Sydney, New South Wales","Be inspired, live courageously and raise your higher consciousness with our aromatherapy, holistic health and enlightened living emporium...","http://t.co/O37uUnYmZn",FALSE,351,580,2,2496,2612,2015-09-05 05:43:28,FALSE,"http://t.co/O37uUnYmZn","http://www.crystalwellsprings.com.au","en","https://pbs.twimg.com/profile_banners/3456010812/1441598908","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/640041866625331200/yIyv7BIV_normal.png"
"x181234816","Denis Teeter","dmteeter","Michigan, USA","Dir, BD & Mktg - Lover of music and clean humor - Advocate of natural food and healing - Supporter of the downtrodden - Priorities: 1) God 2) Family 3) Work","https://t.co/n9Epm99gtJ",FALSE,132,75,0,1004,637,2010-08-21 17:19:10,FALSE,"https://t.co/n9Epm99gtJ","https://www.linkedin.com/in/denisteeter","en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/596413985928404992/gS3S0P2B_normal.jpg"
"x135293007","Epiphany Zone","epiphany_zone","Somewhere near nowhere and eve","👀 4 God, revealing 🌍 2 show U final prophecy progression.  THINK more than politics! We r n final spirituall battle.I don't follow 4 follow.I need depth!💪😎👼🙋🇺🇸😘","https://t.co/O56dmVseta",FALSE,1345,1337,27,30115,36263,2010-04-20 22:20:02,FALSE,"https://t.co/O56dmVseta","https://gab.ai/Epiphany_Zone/posts/15755773","en","https://pbs.twimg.com/profile_banners/135293007/1520136928","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/828771290068697088/o1vaH0ep_normal.jpg"
"x16500811","Suzanne Smith BAN ALL Automatic weapons NOW","suzsmith","NYC","Singer/songwriter, teacher, Mayflower American immigrant-love and acceptance for all ppl - YOU are only great when you give more than you receive ❤️ trumps fear",,FALSE,389,872,11,5128,19749,2008-09-28 18:01:58,FALSE,,,"en","https://pbs.twimg.com/profile_banners/16500811/1493588651","http://abs.twimg.com/images/themes/theme11/bg.gif","http://pbs.twimg.com/profile_images/952621033630158849/YVxGCPon_normal.jpg"
"x16845216","borgmanjj","borgmanjj","","Mom of 2 Angel's in Heaven and 2 on Earth.  researching vaccine fraud for 30 years. I have Narcolepsy from Mercury poison.  New to twitter ♡ God Bless. #VAXXED",,FALSE,829,1664,17,7671,7446,2008-10-19 00:11:02,FALSE,,,"en","https://pbs.twimg.com/profile_banners/16845216/1459168233","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/882270782457622532/pJ7WaFlc_normal.jpg"
"x116289807","SNCCLA","SNCCLA","Los Angeles","Autism and Special Needs",,FALSE,1909,2557,163,41443,9784,2010-02-21 22:39:18,FALSE,,,"en",,"http://pbs.twimg.com/profile_background_images/77361681/autismaware.jpg","http://pbs.twimg.com/profile_images/710370690/autismaware_normal.jpg"
"x46936337","Nathan Scofield","proverbs813","Northern California","Bible believing Christian (My hope for the forgiveness of my sins is found in the shed blood of Jesus Christ ALONE!), family, and primal nutrition.","https://t.co/qZYitDMpdv",FALSE,439,1878,28,3856,2703,2009-06-13 18:28:14,FALSE,"https://t.co/qZYitDMpdv","http://www.biblegateway.com","en","https://pbs.twimg.com/profile_banners/46936337/1414348312","http://pbs.twimg.com/profile_background_images/227912009/pilgrimsprogress.jpg","http://pbs.twimg.com/profile_images/261573690/The_goal_of_prayer_normal.jpg"
"x262957023","Kelsey, M.S.","luckykelsey","","Pro Vaccine Safety. Pro Environmental Safety. Pro Food Safety. Pro Medical Choice/Freedom. Pro Childrens Rights. Pro Parental Rights. Pro Scientific Integrity.",,FALSE,1311,1130,80,31639,37760,2011-03-09 02:50:20,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/728657185924911104/jkCSH6vX_normal.jpg"
"x3957294317","NewsTarget","RealNewsTarget","USA","Get the raw truth here. #donttreadonme #MAGA #1A #2A #DTS","https://t.co/LN3GjBmkq5",FALSE,1271,30,349,18404,5,2015-10-14 16:20:51,FALSE,"https://t.co/LN3GjBmkq5","http://newstarget.com/","en","https://pbs.twimg.com/profile_banners/3957294317/1500410234","http://pbs.twimg.com/profile_background_images/686614617741602816/GY75R4cs.jpg","http://pbs.twimg.com/profile_images/765615545274163200/nldRoChG_normal.jpg"
"x944728173777911808","KristyR🇺🇸😍🐶🐎🐮🐱🐓🐰🌷","flowerpot197","Ohio","Happily married for 28 years. Four great kids and I dig gardening . Living and loving with Gods Many Blessings!! I Love my Country and OUR PRESIDENT!! MAGA🇺🇸",,FALSE,1458,1755,2,6855,17688,2017-12-24 00:35:23,FALSE,,,"en","https://pbs.twimg.com/profile_banners/944728173777911808/1519353868",,"http://pbs.twimg.com/profile_images/951054352558551041/BdeJ-wHY_normal.jpg"
"x853477593198342146","Pricie Boone","PricieBoone","USA","",,FALSE,473,567,2,7862,33992,2017-04-16 05:18:09,FALSE,,,"en","https://pbs.twimg.com/profile_banners/853477593198342146/1518663634",,"http://pbs.twimg.com/profile_images/853482327950884864/oup_hW4D_normal.jpg"
"x796226169985110016","Laughing Sinner","LaughingSinner1","Northwest Arkansas","107 UAS Pilot Licensed. Politically Incorrect; Please keep arms and legs inside at all times and stay seated until the ride has come to a full stop. #Sinner","https://t.co/HglfEbHNvo",FALSE,389,659,7,1267,1723,2016-11-09 05:41:26,FALSE,"https://t.co/HglfEbHNvo","http://thelaughingsinner.com","en","https://pbs.twimg.com/profile_banners/796226169985110016/1478718141","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/806682090041262080/LzCcEHZr_normal.jpg"
"x1161048919","Cane and Pole","MichaelTeeter1","Greenville, MI","Fisherman. Outdoors man,beekeeper, Computer Tech, disabled by Cipro poisoning & Adult Autoimmune Enteropathy. #fisherman
#spoonie #autoimmune #Floxie","https://t.co/kqyqJs2HN3",FALSE,353,835,3,6916,9222,2013-02-08 19:38:30,FALSE,"https://t.co/kqyqJs2HN3","http://www.floxiehope.com","en","https://pbs.twimg.com/profile_banners/1161048919/1481590970","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/968166560329338881/phbFoWef_normal.jpg"
"x91597626","Patricia","Hawaiianfamily","","",,FALSE,58,57,3,1587,8289,2009-11-21 15:58:53,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x97989357","tHeKnOwLeDgEaGe","Nuevomedio","Earth","Information is worthless if it doesn´t lead to knowledge","https://t.co/Pr6ZkfFEht",FALSE,5794,0,2575,949533,2339,2009-12-19 21:55:07,FALSE,"https://t.co/Pr6ZkfFEht","https://twitter.com/tecnomedio","en","https://pbs.twimg.com/profile_banners/97989357/1469216804","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/971025879483715585/rTBonnit_normal.jpg"
"x833108052446474240","Ghost Hack You","RicoColon1","","Please follow InfoWars 100% Real News!CT Analyst !American Patriot President Donald J Trump a True Honorable Man For The American People.MAGA #UNRIG",,FALSE,1061,874,7,108994,47608,2017-02-19 00:16:52,FALSE,,,"en","https://pbs.twimg.com/profile_banners/833108052446474240/1492977165",,"http://pbs.twimg.com/profile_images/857040118858878976/xTqZX8p0_normal.jpg"
"x2315931776","8corrinne8","choff83005","","",,FALSE,235,234,60,22753,5588,2014-01-28 18:54:48,FALSE,,,"en","https://pbs.twimg.com/profile_banners/2315931776/1448025825","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/660891271070781440/USskLlaB_normal.jpg"
"x860394410","Treblig Lavodnas","GSNova1","San Antonio, Tx","Army Veteran, Artist, Free Thinker, Nerd, Gardener, Texan",,FALSE,929,1183,118,124569,71330,2012-10-03 21:49:16,FALSE,,,"en","https://pbs.twimg.com/profile_banners/860394410/1517910065","http://pbs.twimg.com/profile_background_images/680281171/e358c1ba6baf856ffccc5611be11c7ab.jpeg","http://pbs.twimg.com/profile_images/970114593220677633/MYtHZJ1g_normal.jpg"
"x20264147","Jessica","sweetjlowe","Louisiana","Follow the way, the truth and the life. Jesus Christ.",,FALSE,129,182,1,3322,5246,2009-02-06 19:37:54,FALSE,,,"en","https://pbs.twimg.com/profile_banners/20264147/1499156281","http://abs.twimg.com/images/themes/theme7/bg.gif","http://pbs.twimg.com/profile_images/936848142728757249/RyiDYnGJ_normal.jpg"
"x1726065793","Carla Venezia","carla_venezia","CA, USA","anticorruption, antiWar, HillaryNeverEver, synchromysticism, NoCommonCore, vaxxed, AntiEmpire, geoengineeringwatch",,FALSE,951,2595,24,8312,6226,2013-09-03 16:42:34,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000460345239/fd4a494787e86a7b0db580d6d8e19e2b_normal.jpeg"
"x18519553","Sue S","Partner7777","Cave Creek Arizona","""Never put a wishbone where your backbone needs to be"" Constitution,Politics,Toxins in food.  FORGET MARS,SAVE OUR  OCEANS People who take a stand.",,FALSE,955,1975,1,5573,11553,2008-12-31 23:59:29,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/798618673866948609/6orLwJym_normal.jpg"
"x817470217756418048","Pets Rock","PetsRockHMB","United States","America First; stop the Globalist Agenda....Seek Liberty and fight to maintain Freedom of Speech. Be kind.",,FALSE,1765,1504,2,35454,55102,2017-01-06 20:37:42,FALSE,,,"en","https://pbs.twimg.com/profile_banners/817470217756418048/1492204131",,"http://pbs.twimg.com/profile_images/971858853435338752/wEPNMGjL_normal.jpg"
"x29767023","Margaret Weston","margweston","Texas","organic gardener • languages • travel • ancient history • No act of kindness, no matter how small, is ever wasted. ~ Aesop",,FALSE,382,259,70,30669,28791,2009-04-08 17:23:28,FALSE,,,"en","https://pbs.twimg.com/profile_banners/29767023/1391307114","http://abs.twimg.com/images/themes/theme13/bg.gif","http://pbs.twimg.com/profile_images/1615228903/mw1029_normal.jpg"
"x806488061299294208","Patricia Hilton","Patrici41859934","","",,FALSE,8,167,0,286,143,2016-12-07 13:18:32,FALSE,,,"en",,,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x1023659581","Terry","Terry24681865","","I support Cannabis as cure for cancer thanks to Rick Simpson's Hemp Oil and Idlenomore. Britain's G.W. Pharmacuticals now holds the Patent for THC/CBDs",,FALSE,3332,3600,169,115685,89534,2012-12-20 06:26:02,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1023659581/1365825675","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/3513563543/de035d8dc573ed07871c0fd37a085f47_normal.jpeg"
"x887530293623652353","Otto Context","OttoContext","Arizona, USA","Raving Originalist! FIRE SESSIONSIMMEDIATELY!!#KatesWall! See https://t.co/s3KYN82rY5 for latest WWIII update! #MAGA #Trump2020!Build the Wall!",,FALSE,868,1036,2,15115,8035,2017-07-19 04:31:26,FALSE,,,"en","https://pbs.twimg.com/profile_banners/887530293623652353/1520092112","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/941684107641155584/c97orsJO_normal.jpg"
"x85830717","Mid Stutsman","Midspoint","N Indiana/MI-heaven is my home","Messianic Jew https://t.co/QT0QIUFo1I ✡Author✡Artist✡Photographer✡https://t.co/19svaowiDB✡https://t.co/hC5FwHHGqn","https://t.co/Seje6ennok",FALSE,2387,2389,74,24547,11098,2009-10-28 14:37:28,FALSE,"https://t.co/Seje6ennok","http://about.me/midspoint","en","https://pbs.twimg.com/profile_banners/85830717/1483967607","http://pbs.twimg.com/profile_background_images/179643447/tweetbkgrnd.jpg","http://pbs.twimg.com/profile_images/857659395794247681/Aw3u8Gz4_normal.jpg"
"x1182782370","Mike Rawley","mstrmort1","","",,FALSE,674,1544,10,8268,15784,2013-02-15 14:23:57,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/621701997226512384/kstXHh1X_normal.jpg"
"x908532632","BetsyRose","FREEBetsyB","I left my heart in Montana","Freedom: Endowed by our CREATOR! Founding Fathers #GeoWA knew this! DEC of IND was a prayer signed thru Congress&Appealed 2 YHWH GOD #IJMN 
Widow of USARMY Vet",,FALSE,9583,6561,187,173437,83457,2012-10-27 17:12:37,FALSE,,,"en","https://pbs.twimg.com/profile_banners/908532632/1354843226","http://pbs.twimg.com/profile_background_images/771269196/e384a2db8e9d448bb2ad7d9a7f8b3f5d.jpeg","http://pbs.twimg.com/profile_images/3475568299/258de9b59e7fff4720829641645cefae_normal.jpeg"
"x890280870627733505","Joseph O'Neill","JMONEILL1975","","a proud full time single father that supports and defends my daughter,our heritage,our beliefs,our rights,justice and our flag!#standforourkids #MAGA",,FALSE,223,317,1,5000,8808,2017-07-26 18:41:14,FALSE,,,"en",,,"http://pbs.twimg.com/profile_images/921687671956635648/ii3tLKhN_normal.jpg"
"x16854311","TannersDad Tim","TannersDad","Chicago Illinois United States","Age of Autism Vaccine Injury Health #NeverAgain #MentalHealth Activist #WEDID Vaccinate #CDCwhistleblower #VaxXed Vegan #ICAN VaXism News Vaccines Injure #VaXXX","https://t.co/8JFKoCLkg6",FALSE,21404,21366,1145,221120,11147,2008-10-19 18:44:28,FALSE,"https://t.co/8JFKoCLkg6","http://AmericanHealthCoalition.com","en","https://pbs.twimg.com/profile_banners/16854311/1506784127","http://pbs.twimg.com/profile_background_images/433731617/TannerandTim.png","http://pbs.twimg.com/profile_images/903047358941974529/XwDLZ8Jo_normal.jpg"
"x162531292","purple silver","jahpurple","montego bay, jamaica","THERE'S A  STARMAN WAITING IN THE SKY... ⭐⚡✴",,FALSE,135,633,1,3716,6601,2010-07-03 23:42:00,FALSE,,,"en","https://pbs.twimg.com/profile_banners/162531292/1461186277","http://pbs.twimg.com/profile_background_images/676754516/f383d344299dc16c7699cbca5c25dbaf.png","http://pbs.twimg.com/profile_images/722893781431820288/INKfJdIu_normal.jpg"
"x16564066","🔥BRAD STUDIO 📸 #Shadowbanned & #Censored by Twiπer","brad_studio","Las Vegas, NV","I shoot red pills 🔴 at liberals to help #MAGA. Biz owner during ☀️, light capturer at 🌖✨ 🌱Soy Free. My girlfriend💁🏻‍♀️ is better than yours. 🤷🏽‍♀️ #Carnivore 🐄","https://t.co/2lspW5dgUQ",FALSE,5433,1623,150,22165,37838,2008-10-02 18:48:59,FALSE,"https://t.co/2lspW5dgUQ","https://brad.studio","en","https://pbs.twimg.com/profile_banners/16564066/1515390800","http://pbs.twimg.com/profile_background_images/590403071965966336/26NfRTRg.jpg","http://pbs.twimg.com/profile_images/950242537964388352/kSmaBmXQ_normal.jpg"
"x14989784","The Right JB","rightjb","USA","Work me: Developing businesses/film.  Love Jesus and all Chicago sports except the White Sox.","https://t.co/EGLd3NUg6m",FALSE,196,720,11,5079,634,2008-06-03 05:49:17,FALSE,"https://t.co/EGLd3NUg6m","http://therightjb.com","en","https://pbs.twimg.com/profile_banners/14989784/1462825756","http://pbs.twimg.com/profile_background_images/308511311/chicago-cubs.jpg","http://pbs.twimg.com/profile_images/729770615956078592/pRRZ9hJW_normal.jpg"
